Scrape started on: 14:19:00
[STARTUP | Fri May 28 14:19:00 2021 | main.py | <module>]: Init Database
[SCRAPE | Fri May 28 14:31:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: POOP not found on sniffer
[SUCCESS | Fri May 28 14:31:55 2021 | main.py | <module>]: failure on token(8a6099d13c9249d7a28c805d8a04f0ca, POOP, https://bscscan.com/token/0xbba9b3dfaefd816454c7c981a96768498a43e7fb, 0xbba9b3dfaefd816454c7c981a96768498a43e7fb)
[SCRAPE | Fri May 28 14:31:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FreeThrow (https://t.me/FreeThrowBsc) not found on sniffer
[SUCCESS | Fri May 28 14:31:57 2021 | main.py | <module>]: failure on token(80f81c89c6244b58af3002a15da0a184, FreeThrow (https://t.me/FreeThrowBsc), https://bscscan.com/token/0xb61be445c40b3c2fb5c1a9795c65e4f366491874, 0xb61be445c40b3c2fb5c1a9795c65e4f366491874)
[SCRAPE | Fri May 28 14:31:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MoonPark not found on sniffer
[SUCCESS | Fri May 28 14:31:58 2021 | main.py | <module>]: failure on token(8a363a7699e74b99aaa5a7927cafd5d9, MoonPark, https://bscscan.com/token/0xd7213ad3da91e597c2bd594701fce4d4a0fd8c84, 0xd7213ad3da91e597c2bd594701fce4d4a0fd8c84)
[SCRAPE | Fri May 28 14:32:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FastSwap not found on sniffer
[SUCCESS | Fri May 28 14:32:00 2021 | main.py | <module>]: failure on token(519559d893e34e4094b676f56bf22cc5, FastSwap, https://bscscan.com/token/0x0970c6ffc44e61c5974461824b6aae9d1e87be46, 0x0970c6ffc44e61c5974461824b6aae9d1e87be46)
[SCRAPE | Fri May 28 14:32:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PI NETWORK not found on sniffer
[SUCCESS | Fri May 28 14:32:01 2021 | main.py | <module>]: failure on token(931504a5915f473585cf905cd4c2a118, PI NETWORK, https://bscscan.com/token/0x6ff9d9ac0e7b429a7001a1aefd20759adb3c02f7, 0x6ff9d9ac0e7b429a7001a1aefd20759adb3c02f7)
[SCRAPE | Fri May 28 14:32:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SPACE RACE not found on sniffer
[SUCCESS | Fri May 28 14:32:03 2021 | main.py | <module>]: failure on token(6c0063b7f02c4c548e79cc03c3c0f453, SPACE RACE, https://bscscan.com/token/0x7a8a78a8f5f2afb0b956000d88ca6373b5deace5, 0x7a8a78a8f5f2afb0b956000d88ca6373b5deace5)
[SCRAPE | Fri May 28 14:32:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: iDoggy not found on sniffer
[SUCCESS | Fri May 28 14:32:04 2021 | main.py | <module>]: failure on token(3398f88fd2fb4f61ba1fadec186819dd, iDoggy, https://bscscan.com/token/0x64ccc00835fbd507792ea787718c1cc9136b6589, 0x64ccc00835fbd507792ea787718c1cc9136b6589)
[SCRAPE | Fri May 28 14:32:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BearPump not found on sniffer
[SUCCESS | Fri May 28 14:32:06 2021 | main.py | <module>]: failure on token(63bd83c984914bf3a835c5205144f1df, BearPump, https://bscscan.com/token/0x08c434da70bb71f3cd634f7cdb618fd8cfda6fed, 0x08c434da70bb71f3cd634f7cdb618fd8cfda6fed)
[SCRAPE | Fri May 28 14:32:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PeaceEarth not found on sniffer
[SUCCESS | Fri May 28 14:32:07 2021 | main.py | <module>]: failure on token(8eb815c2669c4721ae855e57fedb4ce7, PeaceEarth, https://bscscan.com/token/0x08295da816d6e021e23c70cd4e2ff98b58d76dd1, 0x08295da816d6e021e23c70cd4e2ff98b58d76dd1)
[SCRAPE | Fri May 28 14:32:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Friday not found on sniffer
[SUCCESS | Fri May 28 14:32:09 2021 | main.py | <module>]: failure on token(208ad5991955404bb074a0ecfc886a76, Friday, https://bscscan.com/token/0x05a556f61585c4b1122dc9fb10d06acf680fa865, 0x05a556f61585c4b1122dc9fb10d06acf680fa865)
[SCRAPE | Fri May 28 14:32:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ICOnetwork not found on sniffer
[SUCCESS | Fri May 28 14:32:11 2021 | main.py | <module>]: failure on token(e88f834f02c145a890d5e6de4647afed, ICOnetwork, https://bscscan.com/token/0x5f6115d3fa03305c73e19b8c39c37869072a5a6f, 0x5f6115d3fa03305c73e19b8c39c37869072a5a6f)
[SCRAPE | Fri May 28 14:32:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: POLYDOGE not found on sniffer
[SUCCESS | Fri May 28 14:32:12 2021 | main.py | <module>]: failure on token(454f33d9da7a4730916576b742e180e8, POLYDOGE, https://bscscan.com/token/0x60c55d242ef7663654952df686d6395dbf594ebf, 0x60c55d242ef7663654952df686d6395dbf594ebf)
[SCRAPE | Fri May 28 14:32:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BLU   not found on sniffer
[SUCCESS | Fri May 28 14:32:14 2021 | main.py | <module>]: failure on token(34c0f37e5bd5419b9b39c6110e587a06, BLU  , https://bscscan.com/token/0x64508e16f8d041329b679687eeb97c9fbf49afd6, 0x64508e16f8d041329b679687eeb97c9fbf49afd6)
[SCRAPE | Fri May 28 14:32:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NewSafeMoon not found on sniffer
[SUCCESS | Fri May 28 14:32:15 2021 | main.py | <module>]: failure on token(c9fe70d8c07f4befaa9832130c5a8ea1, NewSafeMoon, https://bscscan.com/token/0xedc87f370b12fab5ac1e818a24451f8c035077ef, 0xedc87f370b12fab5ac1e818a24451f8c035077ef)
[SCRAPE | Fri May 28 14:32:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HomeALone not found on sniffer
[SUCCESS | Fri May 28 14:32:17 2021 | main.py | <module>]: failure on token(27c8d873780448a78da86b8846d239cb, HomeALone, https://bscscan.com/token/0xbb8eef8a2b72c5d6a7b7a03f0a8617657047f867, 0xbb8eef8a2b72c5d6a7b7a03f0a8617657047f867)
[SCRAPE | Fri May 28 14:32:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: InclineCryptoEquity not found on sniffer
[SUCCESS | Fri May 28 14:32:18 2021 | main.py | <module>]: failure on token(824f1aa0dd394362a45bf621908ed2d4, InclineCryptoEquity, https://bscscan.com/token/0xcd8815f807b290655926b3b48f717df3f337013a, 0xcd8815f807b290655926b3b48f717df3f337013a)
[SCRAPE | Fri May 28 14:32:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LionKING (https://t.me/lionmasterfinance) not found on sniffer
[SUCCESS | Fri May 28 14:32:20 2021 | main.py | <module>]: failure on token(8e39dc9b24b6403fb2f63b5dc8ee1706, LionKING (https://t.me/lionmasterfinance), https://bscscan.com/token/0x834657d4d0997bf4a1572d6b69dabb86a03a193a, 0x834657d4d0997bf4a1572d6b69dabb86a03a193a)
[SCRAPE | Fri May 28 14:32:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RugWatch not found on sniffer
[SUCCESS | Fri May 28 14:32:21 2021 | main.py | <module>]: failure on token(19e6f3f1b127430a99da6a9cf3930e43, RugWatch, https://bscscan.com/token/0x5bc4578b9fae3e436e8e9282e4f58a655d48aa39, 0x5bc4578b9fae3e436e8e9282e4f58a655d48aa39)
[SCRAPE | Fri May 28 14:32:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  TikTok Finance not found on sniffer
[SUCCESS | Fri May 28 14:32:23 2021 | main.py | <module>]: failure on token(f5a8f3767898480f85a7f582bc23adcb,  TikTok Finance, https://bscscan.com/token/0xcf994765836d67c3ef2380898968a7bf43257c5e, 0xcf994765836d67c3ef2380898968a7bf43257c5e)
[SCRAPE | Fri May 28 14:32:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TitanSwap not found on sniffer
[SUCCESS | Fri May 28 14:32:24 2021 | main.py | <module>]: failure on token(a8df66fe1c8541e1bfdc1970a8f8f8c7, TitanSwap, https://bscscan.com/token/0x2e884421bf9228cd8da2d1ffe154b4444f161683, 0x2e884421bf9228cd8da2d1ffe154b4444f161683)
[SCRAPE | Fri May 28 14:32:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FRIDAYMOON not found on sniffer
[SUCCESS | Fri May 28 14:32:26 2021 | main.py | <module>]: failure on token(bcf6455fe1fd4586a3bd742a4fc80710, FRIDAYMOON, https://bscscan.com/token/0x32ff5aef0d9e56aacffeb85df36ab21e3fb1965e, 0x32ff5aef0d9e56aacffeb85df36ab21e3fb1965e)
[SCRAPE | Fri May 28 14:32:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GEM not found on sniffer
[SUCCESS | Fri May 28 14:32:27 2021 | main.py | <module>]: failure on token(59f7372c5aa94a1090aaf94afc1027ba, GEM, https://bscscan.com/token/0x40cf2a9f6fbc6602ca121a32e33400df3deaa2b3, 0x40cf2a9f6fbc6602ca121a32e33400df3deaa2b3)
[SCRAPE | Fri May 28 14:32:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PitXTesla not found on sniffer
[SUCCESS | Fri May 28 14:32:29 2021 | main.py | <module>]: failure on token(d2accd5c982f405182d31a60d17aba04, PitXTesla, https://bscscan.com/token/0xa00cc8e496458888028f1c72838b5a6c0a02b275, 0xa00cc8e496458888028f1c72838b5a6c0a02b275)
[SCRAPE | Fri May 28 14:32:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ritualbsc not found on sniffer
[SUCCESS | Fri May 28 14:32:30 2021 | main.py | <module>]: failure on token(0b066c7cc9cf4371950154e7cc8fc5d2, Ritualbsc, https://bscscan.com/token/0x8e3653c9302e14263c5c3d9e43886f6960e07226, 0x8e3653c9302e14263c5c3d9e43886f6960e07226)
[SCRAPE | Fri May 28 14:32:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Space X Finance not found on sniffer
[SUCCESS | Fri May 28 14:32:32 2021 | main.py | <module>]: failure on token(dd7cfc92bd544ddc955ab059c1047cc4,  Space X Finance, https://bscscan.com/token/0x1d02bf0a8eea3be4efde9e700c66a9503ef8eba7, 0x1d02bf0a8eea3be4efde9e700c66a9503ef8eba7)
[SCRAPE | Fri May 28 14:32:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bill Gates Coin not found on sniffer
[SUCCESS | Fri May 28 14:32:34 2021 | main.py | <module>]: failure on token(7a51f53704054412a090647fb7f43c51, Bill Gates Coin, https://bscscan.com/token/0x06f950240ca66f69923c38eb92104438e9bcb68e, 0x06f950240ca66f69923c38eb92104438e9bcb68e)
[SCRAPE | Fri May 28 14:32:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EASYMOON not found on sniffer
[SUCCESS | Fri May 28 14:32:35 2021 | main.py | <module>]: failure on token(35c63ee0a1574d2d8d973e6ea606aad2, EASYMOON, https://bscscan.com/token/0x25e2d0fb4294f89c36feff501855b40e3533bc01, 0x25e2d0fb4294f89c36feff501855b40e3533bc01)
[SCRAPE | Fri May 28 14:32:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Maldek not found on sniffer
[SUCCESS | Fri May 28 14:32:37 2021 | main.py | <module>]: failure on token(205fa8ffddf54083b42953233d9e1883, Maldek, https://bscscan.com/token/0x37ac396f56cadd840b8fdbcaa78fb9311a021116, 0x37ac396f56cadd840b8fdbcaa78fb9311a021116)
[SCRAPE | Fri May 28 14:32:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EagleSwap not found on sniffer
[SUCCESS | Fri May 28 14:32:38 2021 | main.py | <module>]: failure on token(d47d9b486cb14b498c154a45dff70295, EagleSwap, https://bscscan.com/token/0x71eea04f9a26b545003c5e18ab92ff46d2f29c1e, 0x71eea04f9a26b545003c5e18ab92ff46d2f29c1e)
[SCRAPE | Fri May 28 14:32:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Shitcoin Index not found on sniffer
[SUCCESS | Fri May 28 14:32:40 2021 | main.py | <module>]: failure on token(eab0c47cafef4a7187591fe2096b31cb, Shitcoin Index, https://bscscan.com/token/0x36b95f648685e06724a22318d716381334e71f02, 0x36b95f648685e06724a22318d716381334e71f02)
[SCRAPE | Fri May 28 14:32:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  PornHub Finance not found on sniffer
[SUCCESS | Fri May 28 14:32:41 2021 | main.py | <module>]: failure on token(938b46fbfa5d451c9c460ab5ef1b84ed,  PornHub Finance, https://bscscan.com/token/0x224149cd60e407e2e2590a6bf2935c8173f72451, 0x224149cd60e407e2e2590a6bf2935c8173f72451)
[SCRAPE | Fri May 28 14:32:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CocoElon not found on sniffer
[SUCCESS | Fri May 28 14:32:43 2021 | main.py | <module>]: failure on token(268d6aecd3744d89afd73e016621557e, CocoElon, https://bscscan.com/token/0xb6c0a8422d2696520c4345aa96a77f305e5725cd, 0xb6c0a8422d2696520c4345aa96a77f305e5725cd)
[SCRAPE | Fri May 28 14:32:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MEW not found on sniffer
[SUCCESS | Fri May 28 14:32:44 2021 | main.py | <module>]: failure on token(e6a5633751ce46caa82c1c33b86d0320, MEW, https://bscscan.com/token/0x34e5fdb7e6b70720a82ce9473bf27e88bdbb13f5, 0x34e5fdb7e6b70720a82ce9473bf27e88bdbb13f5)
[SCRAPE | Fri May 28 14:32:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Oracle.Finance not found on sniffer
[SUCCESS | Fri May 28 14:32:46 2021 | main.py | <module>]: failure on token(6c35ee036d7044acb01bd4a6ce28adaf, Oracle.Finance, https://bscscan.com/token/0xe7e0ace11cc5da70e5e9e4e252d570d1fa2de5bf, 0xe7e0ace11cc5da70e5e9e4e252d570d1fa2de5bf)
[SCRAPE | Fri May 28 14:32:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: XAVIER not found on sniffer
[SUCCESS | Fri May 28 14:32:47 2021 | main.py | <module>]: failure on token(4d3669c669924e828e6c5229796512fd, XAVIER, https://bscscan.com/token/0x42110a857f36f127d97d27998c2b55ed6ed692e5, 0x42110a857f36f127d97d27998c2b55ed6ed692e5)
[SCRAPE | Fri May 28 14:32:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WINCOIN not found on sniffer
[SUCCESS | Fri May 28 14:32:49 2021 | main.py | <module>]: failure on token(69edad90056a49a1ba46cd970d488235, WINCOIN, https://bscscan.com/token/0x00d18a569e92511cde3eb5f323773866b5f1d318, 0x00d18a569e92511cde3eb5f323773866b5f1d318)
[SCRAPE | Fri May 28 14:32:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BOT not found on sniffer
[SUCCESS | Fri May 28 14:32:50 2021 | main.py | <module>]: failure on token(56950a2f6eeb4583bd8a647400798f27, BOT, https://bscscan.com/token/0x4e07b51d5eecd6274e50f16bce32fd8fb433b77c, 0x4e07b51d5eecd6274e50f16bce32fd8fb433b77c)
[SCRAPE | Fri May 28 14:32:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mirage not found on sniffer
[SUCCESS | Fri May 28 14:32:52 2021 | main.py | <module>]: failure on token(8e1093ed74014e5bb5a99b96e5012988, Mirage, https://bscscan.com/token/0x5408bdb061c835046dd3e1a338a7568287e7dd66, 0x5408bdb061c835046dd3e1a338a7568287e7dd66)
[SCRAPE | Fri May 28 14:32:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NASA Coin not found on sniffer
[SUCCESS | Fri May 28 14:32:53 2021 | main.py | <module>]: failure on token(6850faa43f094f059c8034d8fdfa154e, NASA Coin, https://bscscan.com/token/0x1dc3786d0eeb1996bafab7f4dcf6742b38f540a4, 0x1dc3786d0eeb1996bafab7f4dcf6742b38f540a4)
[SCRAPE | Fri May 28 14:32:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DARKBTC not found on sniffer
[SUCCESS | Fri May 28 14:32:55 2021 | main.py | <module>]: failure on token(35ab28ac98f24e5f8a313b356d558262, DARKBTC, https://bscscan.com/token/0x8a0689118a99d3d7205cf2d0f7d4da96d93599a6, 0x8a0689118a99d3d7205cf2d0f7d4da96d93599a6)
[SCRAPE | Fri May 28 14:32:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Foxy Finance not found on sniffer
[SUCCESS | Fri May 28 14:32:57 2021 | main.py | <module>]: failure on token(cc054bc91490476c829a297d22be349c,  Foxy Finance, https://bscscan.com/token/0x734b12a1368da380ae1735e66cb3dd10db2ecce5, 0x734b12a1368da380ae1735e66cb3dd10db2ecce5)
[SCRAPE | Fri May 28 14:32:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: POLY INU not found on sniffer
[SUCCESS | Fri May 28 14:32:58 2021 | main.py | <module>]: failure on token(9045f791c3204ff9ae94c48bc033c0f6, POLY INU, https://bscscan.com/token/0xe401f4ffb0d44783116ec85d850a18edb4e74364, 0xe401f4ffb0d44783116ec85d850a18edb4e74364)
[SCRAPE | Fri May 28 14:33:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BLUE STAR not found on sniffer
[SUCCESS | Fri May 28 14:33:00 2021 | main.py | <module>]: failure on token(5ab13447963640d481daecd957741978, BLUE STAR, https://bscscan.com/token/0x314635c99501d01423d4b1027888d6cb0c8fa16f, 0x314635c99501d01423d4b1027888d6cb0c8fa16f)
[SCRAPE | Fri May 28 14:33:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NafterX not found on sniffer
[SUCCESS | Fri May 28 14:33:01 2021 | main.py | <module>]: failure on token(e686a3e9bdf149a2848233c2f40fbf95, NafterX, https://bscscan.com/token/0x2c3588f1e0a3adeb3c14ad50edd6473bb73e6d3a, 0x2c3588f1e0a3adeb3c14ad50edd6473bb73e6d3a)
[SCRAPE | Fri May 28 14:33:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ELOGE not found on sniffer
[SUCCESS | Fri May 28 14:33:03 2021 | main.py | <module>]: failure on token(61949b35d8c54c658ff01157f52bb9ba, ELOGE, https://bscscan.com/token/0x166ad3c1f451a70e7c044e4a73a17fa701ae5e33, 0x166ad3c1f451a70e7c044e4a73a17fa701ae5e33)
[SCRAPE | Fri May 28 14:33:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SNAKEROCKET not found on sniffer
[SUCCESS | Fri May 28 14:33:04 2021 | main.py | <module>]: failure on token(e7d55346ef7d44fe94b32b2801562ab3, SNAKEROCKET, https://bscscan.com/token/0xf5855cffa5617838c8022583e3393c86495cb82a, 0xf5855cffa5617838c8022583e3393c86495cb82a)
[SCRAPE | Fri May 28 14:33:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Pistache not found on sniffer
[SUCCESS | Fri May 28 14:33:06 2021 | main.py | <module>]: failure on token(8591e4d68dfb4f0b8889b78628d7786f, Pistache, https://bscscan.com/token/0x2a4f14f271948de800033f041860151f299009ba, 0x2a4f14f271948de800033f041860151f299009ba)
[SCRAPE | Fri May 28 14:33:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Boldefi not found on sniffer
[SUCCESS | Fri May 28 14:33:07 2021 | main.py | <module>]: failure on token(e132ee8edc574460912b7d8363ed5079, Boldefi, https://bscscan.com/token/0x19a665832e5f9ad8a5c377bc47403aff78124690, 0x19a665832e5f9ad8a5c377bc47403aff78124690)
[SCRAPE | Fri May 28 14:33:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ALOO not found on sniffer
[SUCCESS | Fri May 28 14:33:09 2021 | main.py | <module>]: failure on token(9d8427c6d16249dfb3fd3b90a7b585ef, ALOO, https://bscscan.com/token/0x989f7a81c29e79f1cee473bf280289a4d7b5f64d, 0x989f7a81c29e79f1cee473bf280289a4d7b5f64d)
[SCRAPE | Fri May 28 14:33:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mr. Hoài Linh not found on sniffer
[SUCCESS | Fri May 28 14:33:10 2021 | main.py | <module>]: failure on token(c0cf9355e6d5451fb206b92f1a62bd95, Mr. Hoài Linh, https://bscscan.com/token/0x070f5c5e5407dc612fb5d0b110337b425b69442c, 0x070f5c5e5407dc612fb5d0b110337b425b69442c)
[SCRAPE | Fri May 28 14:33:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Pancake LPs not found on sniffer
[SUCCESS | Fri May 28 14:33:12 2021 | main.py | <module>]: failure on token(2240cb38404844d3ba47ce2b8777d64d, Pancake LPs, https://bscscan.com/token/0x46f13505c9099c5f07941f8a838fdee99c72083c, 0x46f13505c9099c5f07941f8a838fdee99c72083c)
[SCRAPE | Fri May 28 14:33:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PitXTesla not found on sniffer
[SUCCESS | Fri May 28 14:33:13 2021 | main.py | <module>]: failure on token(1d41eab015bf4894919e0896745a7746, PitXTesla, https://bscscan.com/token/0x7e1cb7bf0ed328168b14ad76c622ebc6546d205b, 0x7e1cb7bf0ed328168b14ad76c622ebc6546d205b)
[SCRAPE | Fri May 28 14:33:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OkamiInu not found on sniffer
[SUCCESS | Fri May 28 14:33:15 2021 | main.py | <module>]: failure on token(e436d919eea94b8992cad6f76d585855, OkamiInu, https://bscscan.com/token/0x7ef8c3f86f815f7aeb8c945fa645e4895589ba0b, 0x7ef8c3f86f815f7aeb8c945fa645e4895589ba0b)
[SCRAPE | Fri May 28 14:33:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PirateKing not found on sniffer
[SUCCESS | Fri May 28 14:33:17 2021 | main.py | <module>]: failure on token(21590a5a8551475383679b3ad96f60fb, PirateKing, https://bscscan.com/token/0xf3dfa89cf7b83c38788c1112f617789be1f87d4f, 0xf3dfa89cf7b83c38788c1112f617789be1f87d4f)
[SCRAPE | Fri May 28 14:33:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: QUANCHENG not found on sniffer
[SUCCESS | Fri May 28 14:33:18 2021 | main.py | <module>]: failure on token(0badd89150ab458b8852678a78e973c9, QUANCHENG, https://bscscan.com/token/0x5266f9700534ad480f9362a8fab194c7c119df89, 0x5266f9700534ad480f9362a8fab194c7c119df89)
[SCRAPE | Fri May 28 14:33:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FUCK YOU SUSAN not found on sniffer
[SUCCESS | Fri May 28 14:33:20 2021 | main.py | <module>]: failure on token(1fd2424086b8408eb982e8272db14854, FUCK YOU SUSAN, https://bscscan.com/token/0xac742a0d78230369793a082b8c5de9b154f5a47f, 0xac742a0d78230369793a082b8c5de9b154f5a47f)
[SCRAPE | Fri May 28 14:33:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WolfSwap not found on sniffer
[SUCCESS | Fri May 28 14:33:21 2021 | main.py | <module>]: failure on token(ad088fff439e43f681ac4119542eda00, WolfSwap, https://bscscan.com/token/0xdcdcbd6a8c2e2ba56582ac44f8265f03d03aff58, 0xdcdcbd6a8c2e2ba56582ac44f8265f03d03aff58)
[SCRAPE | Fri May 28 14:33:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Iceland DOGE not found on sniffer
[SUCCESS | Fri May 28 14:33:23 2021 | main.py | <module>]: failure on token(89ef11747cca4e27a006ab0c16283415, Iceland DOGE, https://bscscan.com/token/0x7e9b2c1f528f9b03b9c056e7a692939b0bf15015, 0x7e9b2c1f528f9b03b9c056e7a692939b0bf15015)
[SCRAPE | Fri May 28 14:33:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Potato not found on sniffer
[SUCCESS | Fri May 28 14:33:24 2021 | main.py | <module>]: failure on token(fb9f63457e364f20a9b9ec8b24d9bd75, BNB Potato, https://bscscan.com/token/0x931fdb5bed686894673735cc804a2cc2b27c583b, 0x931fdb5bed686894673735cc804a2cc2b27c583b)
[SCRAPE | Fri May 28 14:33:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SuperFastSwap not found on sniffer
[SUCCESS | Fri May 28 14:33:26 2021 | main.py | <module>]: failure on token(3e0dffb03c2d435bb4c620d492b9401a, SuperFastSwap, https://bscscan.com/token/0x98aab00a72a2b98425ae27f0a6fb144dc4f3ae6e, 0x98aab00a72a2b98425ae27f0a6fb144dc4f3ae6e)
[SCRAPE | Fri May 28 14:33:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Arkano not found on sniffer
[SUCCESS | Fri May 28 14:33:27 2021 | main.py | <module>]: failure on token(70c44712a9934b30b58e7dcb376ae3d8, Arkano, https://bscscan.com/token/0x68c1e2994edb6bcb3e6421d501123119c812ff31, 0x68c1e2994edb6bcb3e6421d501123119c812ff31)
[SCRAPE | Fri May 28 14:33:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WATER not found on sniffer
[SUCCESS | Fri May 28 14:33:29 2021 | main.py | <module>]: failure on token(d321ea1ace704a9caa75972e5d48dc5c, WATER, https://bscscan.com/token/0x6c314fe1d343e8971381d7398bace077a5203779, 0x6c314fe1d343e8971381d7398bace077a5203779)
[SCRAPE | Fri May 28 14:33:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OnlyUp not found on sniffer
[SUCCESS | Fri May 28 14:33:30 2021 | main.py | <module>]: failure on token(3d442e020f3f4cc1ab29a9fc918b2ffb, OnlyUp, https://bscscan.com/token/0xe50b661c6b98cc65429ab7ae237fbb076d98f920, 0xe50b661c6b98cc65429ab7ae237fbb076d98f920)
[SCRAPE | Fri May 28 14:33:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SPACE RACE not found on sniffer
