Scrape started on: 11:10:09
[STARTUP | Mon May 31 11:10:09 2021 | main.py | <module>]: Init Database
[SCRAPE | Mon May 31 12:24:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Sishi Finance not found on sniffer
[SCRAPE | Mon May 31 12:24:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WillyWonKoin not found on sniffer
[SCRAPE | Mon May 31 12:24:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SoccerBall not found on sniffer
[SCRAPE | Mon May 31 12:24:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OnlyFans not found on sniffer
[SCRAPE | Mon May 31 12:25:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MARSTOKEN not found on sniffer
[SCRAPE | Mon May 31 12:25:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CumSwap not found on sniffer
[SCRAPE | Mon May 31 12:25:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: trexss not found on sniffer
[SCRAPE | Mon May 31 12:25:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MARSTOKEN not found on sniffer
[SCRAPE | Mon May 31 12:25:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Matic Cash not found on sniffer
[SCRAPE | Mon May 31 12:25:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hold My Milk not found on sniffer
[SCRAPE | Mon May 31 12:25:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Maneki Neko not found on sniffer
[SCRAPE | Mon May 31 12:25:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: tilecoin not found on sniffer
[SCRAPE | Mon May 31 12:25:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Up  not found on sniffer
[SCRAPE | Mon May 31 12:25:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BerrySwap not found on sniffer
[SCRAPE | Mon May 31 12:25:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Coca'Cola Finance not found on sniffer
[SCRAPE | Mon May 31 12:25:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AFU TOKN not found on sniffer
[SCRAPE | Mon May 31 12:25:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: The Dream Of The Shitcoiner not found on sniffer
[SCRAPE | Mon May 31 12:25:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TARIC not found on sniffer
[SCRAPE | Mon May 31 12:25:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Aqua Monster not found on sniffer
[SCRAPE | Mon May 31 12:25:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Barabar not found on sniffer
[SCRAPE | Mon May 31 12:25:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: bulletbsc.com not found on sniffer
[SCRAPE | Mon May 31 12:25:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceGalactica not found on sniffer
[SCRAPE | Mon May 31 12:25:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WhitePig not found on sniffer
[SCRAPE | Mon May 31 12:25:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ICP not found on sniffer
[SCRAPE | Mon May 31 12:25:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BloodMoon not found on sniffer
[SCRAPE | Mon May 31 12:25:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  Falcon Finance  not found on sniffer
[SCRAPE | Mon May 31 12:25:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ShillPort not found on sniffer
[SCRAPE | Mon May 31 12:25:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Keep  not found on sniffer
[SCRAPE | Mon May 31 12:25:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFE ROCK not found on sniffer
[SCRAPE | Mon May 31 12:25:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Pornhub not found on sniffer
[SCRAPE | Mon May 31 12:25:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DOGEMars not found on sniffer
[SCRAPE | Mon May 31 12:25:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceChimps not found on sniffer
[SCRAPE | Mon May 31 12:25:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: bazgan tokens not found on sniffer
[SCRAPE | Mon May 31 12:25:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GHOSTFACE not found on sniffer
[SCRAPE | Mon May 31 12:25:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Glitchcoin not found on sniffer
[SCRAPE | Mon May 31 12:25:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CoronaToken not found on sniffer
[SCRAPE | Mon May 31 12:25:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Richer Than Elon not found on sniffer
[SCRAPE | Mon May 31 12:25:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Tosa Inu not found on sniffer
[SCRAPE | Mon May 31 12:25:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: 4thStimulus not found on sniffer
[SCRAPE | Mon May 31 12:25:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Vanessa not found on sniffer
[SCRAPE | Mon May 31 12:26:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Travel not found on sniffer
[SCRAPE | Mon May 31 12:26:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CATTOKEN not found on sniffer
[SCRAPE | Mon May 31 12:26:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Haroldo not found on sniffer
[SCRAPE | Mon May 31 12:26:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BloodMoon not found on sniffer
[SCRAPE | Mon May 31 12:26:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SEVILLA not found on sniffer
[SCRAPE | Mon May 31 12:26:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RugPot not found on sniffer
[SCRAPE | Mon May 31 12:26:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CoronaToken not found on sniffer
[SCRAPE | Mon May 31 12:26:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DUGE Coin not found on sniffer
[SCRAPE | Mon May 31 12:26:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SHIAB ROCKET not found on sniffer
[SCRAPE | Mon May 31 12:26:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ChubbyShiba not found on sniffer
[SCRAPE | Mon May 31 12:26:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: shibaelonmars.com not found on sniffer
[SCRAPE | Mon May 31 12:26:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: International Security Standard not found on sniffer
[SCRAPE | Mon May 31 12:26:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Spotbase not found on sniffer
[SCRAPE | Mon May 31 12:26:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BezosDoge not found on sniffer
[SCRAPE | Mon May 31 12:26:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hold My Milk not found on sniffer
[SCRAPE | Mon May 31 12:26:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hold My Milk not found on sniffer
[SCRAPE | Mon May 31 12:26:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HOOL not found on sniffer
[SCRAPE | Mon May 31 12:26:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SILENCE not found on sniffer
[SCRAPE | Mon May 31 12:26:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Shepherd Doge not found on sniffer
[SCRAPE | Mon May 31 12:26:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceX not found on sniffer
[SCRAPE | Mon May 31 12:26:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PandaSwap not found on sniffer
[SCRAPE | Mon May 31 12:26:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ANTI DOGE not found on sniffer
[SCRAPE | Mon May 31 12:26:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SEALTOKEN not found on sniffer
[SCRAPE | Mon May 31 12:26:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Remix Coin not found on sniffer
[SCRAPE | Mon May 31 12:26:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Wide Elon not found on sniffer
[SCRAPE | Mon May 31 12:26:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: xxxnifty.com not found on sniffer
[SCRAPE | Mon May 31 12:26:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Wrapped Vertcoin not found on sniffer
[SCRAPE | Mon May 31 12:26:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Custom Token not found on sniffer
[SCRAPE | Mon May 31 12:26:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HOBBIT not found on sniffer
[SCRAPE | Mon May 31 12:26:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PepperSwap not found on sniffer
[SCRAPE | Mon May 31 12:26:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Interstellar not found on sniffer
[SCRAPE | Mon May 31 12:26:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NewMoon not found on sniffer
[SCRAPE | Mon May 31 12:26:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EcoDoge not found on sniffer
[SCRAPE | Mon May 31 12:26:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafeRat not found on sniffer
[SCRAPE | Mon May 31 12:26:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LARICO not found on sniffer
[SCRAPE | Mon May 31 12:27:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Fame Finance not found on sniffer
[SCRAPE | Mon May 31 12:27:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KAWAI INU (https://kawaiinu.net) not found on sniffer
[SCRAPE | Mon May 31 12:27:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: skateboard not found on sniffer
[SCRAPE | Mon May 31 12:27:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BitTest not found on sniffer
[SCRAPE | Mon May 31 12:27:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: bobo carpet not found on sniffer
[SCRAPE | Mon May 31 12:27:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EKACripto not found on sniffer
[SCRAPE | Mon May 31 12:27:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ika Inu not found on sniffer
[SCRAPE | Mon May 31 12:27:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WineSwap not found on sniffer
[SCRAPE | Mon May 31 12:27:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MetalGearShiba not found on sniffer
[SCRAPE | Mon May 31 12:27:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SILVERINU not found on sniffer
[SCRAPE | Mon May 31 12:27:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: INSPIRATION not found on sniffer
[SCRAPE | Mon May 31 12:27:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: bulletbsc.com not found on sniffer
[SCRAPE | Mon May 31 12:27:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: UFOToken not found on sniffer
[SCRAPE | Mon May 31 12:27:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: hodl not found on sniffer
[SCRAPE | Mon May 31 12:27:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SportStars not found on sniffer
[SCRAPE | Mon May 31 12:27:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HODL not found on sniffer
[SCRAPE | Mon May 31 12:27:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Coin  not found on sniffer
[SCRAPE | Mon May 31 12:27:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ArgoTerra not found on sniffer
[SCRAPE | Mon May 31 12:27:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DigiMoon not found on sniffer
[SCRAPE | Mon May 31 12:27:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WhiteHawk not found on sniffer
[SCRAPE | Mon May 31 12:27:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Haroldo not found on sniffer
[SCRAPE | Mon May 31 12:27:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Maple not found on sniffer
[SCRAPE | Mon May 31 12:27:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GingerSoda not found on sniffer
[SCRAPE | Mon May 31 12:27:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hybrid Token not found on sniffer
[SCRAPE | Mon May 31 12:27:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafeDiamond not found on sniffer
[SCRAPE | Mon May 31 12:27:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: cake not found on sniffer
[SCRAPE | Mon May 31 12:27:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ROCKETMOON not found on sniffer
[SCRAPE | Mon May 31 12:27:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BloodMoon not found on sniffer
[SCRAPE | Mon May 31 12:27:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HachikoShiba not found on sniffer
[SCRAPE | Mon May 31 12:27:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BANANA MOON not found on sniffer
[SCRAPE | Mon May 31 12:27:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Real Estate not found on sniffer
[SCRAPE | Mon May 31 12:27:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Gem Of Thrones not found on sniffer
[SCRAPE | Mon May 31 12:27:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafeManga not found on sniffer
[SCRAPE | Mon May 31 12:27:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ryoshi Moon not found on sniffer
[SCRAPE | Mon May 31 12:27:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AuraGalaxy not found on sniffer
[SCRAPE | Mon May 31 12:27:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GalleryAct not found on sniffer
[SCRAPE | Mon May 31 12:28:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ZebraSwap not found on sniffer
[SCRAPE | Mon May 31 12:28:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Istanbul not found on sniffer
[SCRAPE | Mon May 31 12:28:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ethereum Pro not found on sniffer
[SCRAPE | Mon May 31 12:28:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SNOWCOIN not found on sniffer
[SCRAPE | Mon May 31 12:28:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ZEKEN not found on sniffer
[SCRAPE | Mon May 31 12:28:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Interstellar not found on sniffer
[SCRAPE | Mon May 31 12:28:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Maneki Neko not found on sniffer
[SCRAPE | Mon May 31 12:28:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FREEDOM not found on sniffer
[SCRAPE | Mon May 31 12:28:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MOONSHOT not found on sniffer
[SCRAPE | Mon May 31 12:28:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ACADiA YIELD not found on sniffer
[SCRAPE | Mon May 31 12:28:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Treasure Coin not found on sniffer
[SCRAPE | Mon May 31 12:28:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Beatify not found on sniffer
[SCRAPE | Mon May 31 12:28:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ALKONOST not found on sniffer
[SCRAPE | Mon May 31 12:28:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DRAGNBALL not found on sniffer
[SCRAPE | Mon May 31 12:28:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Get Rich Fast not found on sniffer
[SCRAPE | Mon May 31 12:28:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  WolfKnight not found on sniffer
[SCRAPE | Mon May 31 12:28:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AuraGalaxy not found on sniffer
[SCRAPE | Mon May 31 12:28:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: INCEPTION not found on sniffer
[SCRAPE | Mon May 31 12:28:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LimeWire not found on sniffer
[SCRAPE | Mon May 31 12:28:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Frankia not found on sniffer
[SCRAPE | Mon May 31 12:28:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BOTTLE not found on sniffer
[SCRAPE | Mon May 31 12:28:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EthereumMax not found on sniffer
[SCRAPE | Mon May 31 12:28:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: safecovid.io not found on sniffer
[SCRAPE | Mon May 31 12:28:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WolfSwap not found on sniffer
[SCRAPE | Mon May 31 12:28:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SEVILLA not found on sniffer
[SCRAPE | Mon May 31 12:28:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Matrix not found on sniffer
[SCRAPE | Mon May 31 12:28:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PeretzToken not found on sniffer
[SCRAPE | Mon May 31 12:28:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DONT RUG ME BABY not found on sniffer
[SCRAPE | Mon May 31 12:28:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AppleSwap not found on sniffer
[SCRAPE | Mon May 31 12:28:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NFTfastmooon not found on sniffer
[SCRAPE | Mon May 31 12:28:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Nike not found on sniffer
[SCRAPE | Mon May 31 12:28:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PlaceCoin not found on sniffer
[SCRAPE | Mon May 31 12:28:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ZerDeX-Men not found on sniffer
[SCRAPE | Mon May 31 12:28:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAPPHIRECAKE not found on sniffer
[SCRAPE | Mon May 31 12:28:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AuraGalaxy not found on sniffer
[SCRAPE | Mon May 31 12:28:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Hydra Moon not found on sniffer
[SCRAPE | Mon May 31 12:28:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BnB Day not found on sniffer
[SCRAPE | Mon May 31 12:29:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  RedMars not found on sniffer
[SCRAPE | Mon May 31 12:29:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ElonCity not found on sniffer
[SCRAPE | Mon May 31 12:29:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ElonCity not found on sniffer
[SCRAPE | Mon May 31 12:29:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OmgFinance not found on sniffer
[SCRAPE | Mon May 31 12:29:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Backie Coin not found on sniffer
[SCRAPE | Mon May 31 12:29:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SEXYMARIOVILLE not found on sniffer
[SCRAPE | Mon May 31 12:29:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SULEYMANSOYLU not found on sniffer
[SCRAPE | Mon May 31 12:29:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MyCorona not found on sniffer
[SCRAPE | Mon May 31 12:29:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RollingShiba not found on sniffer
[SCRAPE | Mon May 31 12:29:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CrystalSwap not found on sniffer
[SCRAPE | Mon May 31 12:29:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WhiteMoon not found on sniffer
[SCRAPE | Mon May 31 12:29:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Pussy Smegma not found on sniffer
[SCRAPE | Mon May 31 12:29:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SimbaBSC not found on sniffer
[SCRAPE | Mon May 31 12:29:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: I HODL not found on sniffer
[SCRAPE | Mon May 31 12:29:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OCEAN SPACEPORT not found on sniffer
[SCRAPE | Mon May 31 12:29:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: pogchamp not found on sniffer
[SCRAPE | Mon May 31 12:29:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Test Token not found on sniffer
[SCRAPE | Mon May 31 12:29:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Walking Dead not found on sniffer
[SCRAPE | Mon May 31 12:29:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SimbaBSC not found on sniffer
[SCRAPE | Mon May 31 12:29:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: test not found on sniffer
[SCRAPE | Mon May 31 12:29:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LERCIO not found on sniffer
[SCRAPE | Mon May 31 12:29:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Larica not found on sniffer
[SCRAPE | Mon May 31 12:29:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: THEMOONBRINGER not found on sniffer
[SCRAPE | Mon May 31 12:29:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GreenElon not found on sniffer
[SCRAPE | Mon May 31 12:29:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TestFund not found on sniffer
[SCRAPE | Mon May 31 12:29:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DABU not found on sniffer
[SCRAPE | Mon May 31 12:29:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CleanWater not found on sniffer
[SCRAPE | Mon May 31 12:29:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GOLDENSHIBAINU not found on sniffer
[SCRAPE | Mon May 31 12:29:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mango Finance not found on sniffer
